id,breed
16237,boston_bull
16238,entlebucher
16239,shetland_sheepdog
16240,kerry_blue_terrier
16241,african_hunting_dog
16242,scottish_deerhound
16243,greater_swiss_mountain_dog
16244,english_springer
16245,malamute
16246,cocker_spaniel
16247,clumber
16248,yorkshire_terrier
16249,sussex_spaniel
16250,mexican_hairless
16251,siberian_husky
16252,bouvier_des_flandres
16253,maltese_dog
16254,standard_poodle
16255,old_english_sheepdog
16256,maltese_dog
16257,basset
16258,japanese_spaniel
16259,norwegian_elkhound
16260,appenzeller
16261,newfoundland
16262,greater_swiss_mountain_dog
16263,affenpinscher
16264,bernese_mountain_dog
16265,airedale
16266,giant_schnauzer
16267,golden_retriever
16268,beagle
16269,standard_poodle
16270,miniature_poodle
16271,shetland_sheepdog
16272,collie
16273,miniature_schnauzer
16274,sealyham_terrier
16275,chow
16276,samoyed
16277,boston_bull
16278,norwich_terrier
16279,vizsla
16280,toy_terrier
16281,siberian_husky
16282,pomeranian
16283,brabancon_griffon
16284,pembroke
16285,briard
16286,ibizan_hound
16287,old_english_sheepdog
16288,cardigan
16289,cardigan
16290,siberian_husky
16291,border_terrier
16292,pomeranian
16293,siberian_husky
16294,blenheim_spaniel
16295,west_highland_white_terrier
16296,beagle
16297,saluki
16298,pug
16299,briard
16300,shetland_sheepdog
16301,afghan_hound
16302,pug
16303,newfoundland
16304,borzoi
16305,italian_greyhound
16306,komondor
16307,miniature_poodle
16308,japanese_spaniel
16309,wire-haired_fox_terrier
16310,german_short-haired_pointer
16311,komondor
16312,cairn
16313,kelpie
16314,saluki
16315,basenji
16316,otterhound
16317,norfolk_terrier
16318,bernese_mountain_dog
16319,tibetan_terrier
16320,blenheim_spaniel
16321,shih-tzu
16322,welsh_springer_spaniel
16323,dhole
16324,weimaraner
16325,english_foxhound
16326,beagle
16327,chesapeake_bay_retriever
16328,basset
16329,redbone
16330,papillon
16331,dhole
16332,sealyham_terrier
16333,tibetan_terrier
16334,chow
16335,kerry_blue_terrier
16336,black-and-tan_coonhound
16337,papillon
16338,miniature_poodle
16339,kelpie
16340,mexican_hairless
16341,yorkshire_terrier
16342,pomeranian
16343,papillon
16344,french_bulldog
16345,dandie_dinmont
16346,pekinese
16347,saluki
16348,walker_hound
16349,redbone
16350,schipperke
16351,shih-tzu
16352,toy_terrier
16353,yorkshire_terrier
16354,rhodesian_ridgeback
16355,maltese_dog
16356,weimaraner
16357,brabancon_griffon
16358,gordon_setter
16359,vizsla
16360,wire-haired_fox_terrier
16361,kelpie
16362,toy_terrier
16363,yorkshire_terrier
16364,whippet
16365,blenheim_spaniel
16366,german_shepherd
16367,chesapeake_bay_retriever
16368,miniature_schnauzer
16369,sealyham_terrier
16370,appenzeller
16371,standard_poodle
16372,scottish_deerhound
16373,standard_schnauzer
16374,afghan_hound
16375,wire-haired_fox_terrier
16376,tibetan_mastiff
16377,newfoundland
16378,rottweiler
16379,affenpinscher
16380,pembroke
16381,bernese_mountain_dog
16382,siberian_husky
16383,maltese_dog
16384,english_foxhound
16385,afghan_hound
16386,west_highland_white_terrier
16387,entlebucher
16388,italian_greyhound
16389,west_highland_white_terrier
16390,pug
16391,miniature_poodle
16392,papillon
16393,borzoi
16394,leonberg
16395,dandie_dinmont
16396,great_pyrenees
16397,border_collie
16398,beagle
16399,shetland_sheepdog
16400,vizsla
16401,mexican_hairless
16402,malinois
16403,miniature_pinscher
16404,entlebucher
16405,pembroke
16406,tibetan_terrier
16407,tibetan_terrier
16408,kuvasz
16409,old_english_sheepdog
16410,border_terrier
16411,cairn
16412,gordon_setter
16413,great_dane
16414,english_foxhound
16415,chow
16416,afghan_hound
16417,american_staffordshire_terrier
16418,leonberg
16419,italian_greyhound
16420,otterhound
16421,labrador_retriever
16422,saint_bernard
16423,soft-coated_wheaten_terrier
16424,whippet
16425,chihuahua
16426,tibetan_mastiff
16427,yorkshire_terrier
16428,chihuahua
16429,norfolk_terrier
16430,siberian_husky
16431,rottweiler
16432,kuvasz
16433,komondor
16434,collie
16435,english_setter
16436,briard
16437,borzoi
16438,bull_mastiff
16439,irish_water_spaniel
16440,italian_greyhound
16441,miniature_schnauzer
16442,kelpie
16443,entlebucher
16444,brittany_spaniel
16445,bouvier_des_flandres
16446,newfoundland
16447,irish_water_spaniel
16448,standard_schnauzer
16449,border_terrier
16450,chow
16451,airedale
16452,blenheim_spaniel
16453,shetland_sheepdog
16454,leonberg
16455,great_pyrenees
16456,greater_swiss_mountain_dog
16457,west_highland_white_terrier
16458,walker_hound
16459,groenendael
16460,wire-haired_fox_terrier
16461,standard_schnauzer
16462,toy_poodle
16463,walker_hound
16464,tibetan_mastiff
16465,beagle
16466,appenzeller
16467,basenji
16468,entlebucher
16469,chesapeake_bay_retriever
16470,basenji
16471,papillon
16472,vizsla
16473,entlebucher
16474,silky_terrier
16475,chihuahua
16476,curly-coated_retriever
16477,french_bulldog
16478,siberian_husky
16479,basenji
16480,scottish_deerhound
16481,pembroke
16482,blenheim_spaniel
16483,maltese_dog
16484,standard_schnauzer
16485,saint_bernard
16486,tibetan_terrier
16487,standard_poodle
16488,norfolk_terrier
16489,cairn
16490,english_setter
16491,saint_bernard
16492,african_hunting_dog
16493,scotch_terrier
16494,weimaraner
16495,borzoi
16496,toy_terrier
16497,redbone
16498,pomeranian
16499,schipperke
16500,giant_schnauzer
16501,tibetan_terrier
16502,afghan_hound
16503,giant_schnauzer
16504,standard_schnauzer
16505,labrador_retriever
16506,cairn
16507,siberian_husky
16508,chesapeake_bay_retriever
16509,japanese_spaniel
16510,english_setter
16511,norwegian_elkhound
16512,gordon_setter
16513,entlebucher
16514,toy_poodle
16515,boxer
16516,tibetan_mastiff
16517,cocker_spaniel
16518,french_bulldog
16519,pug
16520,saluki
16521,norwegian_elkhound
16522,ibizan_hound
16523,entlebucher
16524,blenheim_spaniel
16525,clumber
16526,lhasa
16527,bernese_mountain_dog
16528,pembroke
16529,afghan_hound
16530,lhasa
16531,pomeranian
16532,weimaraner
16533,leonberg
16534,miniature_pinscher
16535,pembroke
16536,brittany_spaniel
16537,wire-haired_fox_terrier
16538,irish_wolfhound
16539,groenendael
16540,saint_bernard
16541,giant_schnauzer
16542,bluetick
16543,norfolk_terrier
16544,bouvier_des_flandres
16545,kuvasz
16546,leonberg
16547,standard_schnauzer
16548,irish_water_spaniel
16549,labrador_retriever
16550,siberian_husky
16551,japanese_spaniel
16552,west_highland_white_terrier
16553,sealyham_terrier
16554,silky_terrier
16555,dhole
16556,miniature_pinscher
16557,golden_retriever
16558,border_terrier
16559,pembroke
16560,vizsla
16561,norwegian_elkhound
16562,lakeland_terrier
16563,schipperke
16564,kerry_blue_terrier
16565,bouvier_des_flandres
16566,japanese_spaniel
16567,rhodesian_ridgeback
16568,entlebucher
16569,old_english_sheepdog
16570,keeshond
16571,leonberg
16572,english_foxhound
16573,chesapeake_bay_retriever
16574,english_setter
16575,irish_wolfhound
16576,newfoundland
16577,ibizan_hound
16578,tibetan_mastiff
16579,tibetan_mastiff
16580,english_setter
16581,wire-haired_fox_terrier
16582,golden_retriever
16583,borzoi
16584,blenheim_spaniel
16585,giant_schnauzer
16586,rottweiler
16587,rottweiler
16588,afghan_hound
16589,labrador_retriever
16590,entlebucher
16591,blenheim_spaniel
16592,brabancon_griffon
16593,lhasa
16594,gordon_setter
16595,italian_greyhound
16596,greater_swiss_mountain_dog
16597,leonberg
16598,great_dane
16599,sealyham_terrier
16600,kuvasz
16601,kerry_blue_terrier
16602,dandie_dinmont
16603,entlebucher
16604,siberian_husky
16605,lakeland_terrier
16606,miniature_poodle
16607,otterhound
16608,mexican_hairless
16609,tibetan_mastiff
16610,cardigan
16611,eskimo_dog
16612,miniature_schnauzer
16613,toy_poodle
16614,dingo
16615,greater_swiss_mountain_dog
16616,boxer
16617,rottweiler
16618,tibetan_terrier
16619,mexican_hairless
16620,wire-haired_fox_terrier
16621,yorkshire_terrier
16622,saint_bernard
16623,irish_wolfhound
16624,papillon
16625,bernese_mountain_dog
16626,sealyham_terrier
16627,saluki
16628,papillon
16629,maltese_dog
16630,french_bulldog
16631,bernese_mountain_dog
16632,english_foxhound
16633,brabancon_griffon
16634,siberian_husky
16635,appenzeller
16636,toy_terrier
16637,kuvasz
16638,miniature_pinscher
16639,italian_greyhound
16640,leonberg
16641,rhodesian_ridgeback
16642,standard_schnauzer
16643,irish_terrier
16644,cardigan
16645,bloodhound
16646,redbone
16647,borzoi
16648,otterhound
16649,english_springer
16650,scottish_deerhound
16651,doberman
16652,miniature_pinscher
16653,cardigan
16654,sealyham_terrier
16655,borzoi
16656,basenji
16657,boxer
16658,old_english_sheepdog
16659,doberman
16660,irish_terrier
16661,sealyham_terrier
16662,soft-coated_wheaten_terrier
16663,rhodesian_ridgeback
16664,saluki
16665,whippet
16666,bedlington_terrier
16667,tibetan_terrier
16668,standard_poodle
16669,komondor
16670,siberian_husky
16671,african_hunting_dog
16672,border_terrier
16673,groenendael
16674,vizsla
16675,leonberg
16676,maltese_dog
16677,weimaraner
16678,english_foxhound
16679,yorkshire_terrier
16680,whippet
16681,kuvasz
16682,dingo
16683,shih-tzu
16684,miniature_pinscher
16685,english_springer
16686,soft-coated_wheaten_terrier
16687,kerry_blue_terrier
16688,chesapeake_bay_retriever
16689,malinois
16690,lakeland_terrier
16691,afghan_hound
16692,scottish_deerhound
16693,samoyed
16694,whippet
16695,silky_terrier
16696,bouvier_des_flandres
16697,keeshond
16698,appenzeller
16699,japanese_spaniel
16700,african_hunting_dog
16701,blenheim_spaniel
16702,gordon_setter
16703,irish_wolfhound
16704,bernese_mountain_dog
16705,afghan_hound
16706,chihuahua
16707,soft-coated_wheaten_terrier
16708,eskimo_dog
16709,flat-coated_retriever
16710,boston_bull
16711,saint_bernard
16712,great_dane
16713,greater_swiss_mountain_dog
16714,irish_water_spaniel
16715,rhodesian_ridgeback
16716,norwegian_elkhound
16717,clumber
16718,flat-coated_retriever
16719,airedale
16720,basenji
16721,border_terrier
16722,kerry_blue_terrier
16723,english_foxhound
16724,japanese_spaniel
16725,italian_greyhound
16726,shih-tzu
16727,curly-coated_retriever
16728,basset
16729,norwich_terrier
16730,samoyed
16731,saint_bernard
16732,dingo
16733,affenpinscher
16734,miniature_pinscher
16735,basset
16736,black-and-tan_coonhound
16737,bloodhound
16738,groenendael
16739,keeshond
16740,malamute
16741,irish_water_spaniel
16742,komondor
16743,bull_mastiff
16744,weimaraner
16745,old_english_sheepdog
16746,german_short-haired_pointer
16747,great_dane
16748,welsh_springer_spaniel
16749,tibetan_mastiff
16750,yorkshire_terrier
16751,scotch_terrier
16752,schipperke
16753,boston_bull
16754,standard_poodle
16755,australian_terrier
16756,standard_schnauzer
16757,wire-haired_fox_terrier
16758,scotch_terrier
16759,tibetan_mastiff
16760,west_highland_white_terrier
16761,boxer
16762,irish_wolfhound
16763,schipperke
16764,silky_terrier
16765,dhole
16766,maltese_dog
16767,irish_water_spaniel
16768,norwegian_elkhound
16769,yorkshire_terrier
16770,chow
16771,scotch_terrier
16772,boxer
16773,malamute
16774,pomeranian
16775,american_staffordshire_terrier
16776,bluetick
16777,keeshond
16778,keeshond
16779,bedlington_terrier
16780,standard_poodle
16781,boxer
16782,borzoi
16783,shetland_sheepdog
16784,labrador_retriever
16785,scottish_deerhound
16786,bloodhound
16787,curly-coated_retriever
16788,chihuahua
16789,toy_poodle
16790,italian_greyhound
16791,great_dane
16792,bernese_mountain_dog
16793,yorkshire_terrier
16794,siberian_husky
16795,miniature_poodle
16796,yorkshire_terrier
16797,lakeland_terrier
16798,scottish_deerhound
16799,doberman
16800,whippet
16801,rhodesian_ridgeback
16802,malinois
16803,maltese_dog
16804,german_shepherd
16805,basenji
16806,french_bulldog
16807,lakeland_terrier
16808,welsh_springer_spaniel
16809,english_springer
16810,standard_schnauzer
16811,chesapeake_bay_retriever
16812,irish_setter
16813,rhodesian_ridgeback
16814,toy_terrier
16815,newfoundland
16816,australian_terrier
16817,standard_poodle
16818,pekinese
16819,rhodesian_ridgeback
16820,irish_water_spaniel
16821,clumber
16822,old_english_sheepdog
16823,west_highland_white_terrier
16824,afghan_hound
16825,cocker_spaniel
16826,samoyed
16827,toy_poodle
16828,pembroke
16829,english_setter
16830,tibetan_mastiff
16831,bedlington_terrier
16832,norwich_terrier
16833,entlebucher
16834,great_dane
16835,cardigan
16836,labrador_retriever
16837,walker_hound
16838,pembroke
16839,toy_terrier
16840,blenheim_spaniel
16841,briard
16842,toy_terrier
16843,great_pyrenees
16844,japanese_spaniel
16845,great_pyrenees
16846,beagle
16847,beagle
16848,wire-haired_fox_terrier
16849,airedale
16850,borzoi
16851,siberian_husky
16852,boxer
16853,toy_terrier
16854,italian_greyhound
16855,saluki
16856,sealyham_terrier
16857,shih-tzu
16858,miniature_poodle
16859,chow
16860,schipperke
16861,airedale
16862,chesapeake_bay_retriever
16863,golden_retriever
16864,irish_wolfhound
16865,wire-haired_fox_terrier
16866,leonberg
16867,italian_greyhound
16868,irish_water_spaniel
16869,toy_poodle
16870,chow
16871,basenji
16872,lhasa
16873,tibetan_mastiff
16874,bernese_mountain_dog
16875,scotch_terrier
16876,weimaraner
16877,dhole
16878,english_springer
16879,chesapeake_bay_retriever
16880,whippet
16881,english_springer
16882,miniature_schnauzer
16883,australian_terrier
16884,english_foxhound
16885,miniature_pinscher
16886,keeshond
16887,sealyham_terrier
16888,whippet
16889,malamute
16890,old_english_sheepdog
16891,italian_greyhound
16892,australian_terrier
16893,welsh_springer_spaniel
16894,standard_schnauzer
16895,giant_schnauzer
16896,siberian_husky
16897,chihuahua
16898,beagle
16899,airedale
16900,welsh_springer_spaniel
16901,australian_terrier
16902,entlebucher
16903,ibizan_hound
16904,shih-tzu
16905,chesapeake_bay_retriever
16906,keeshond
16907,bouvier_des_flandres
16908,west_highland_white_terrier
16909,bernese_mountain_dog
16910,affenpinscher
16911,irish_setter
16912,cardigan
16913,scottish_deerhound
16914,scottish_deerhound
16915,chow
16916,vizsla
16917,japanese_spaniel
16918,malinois
16919,keeshond
16920,chow
16921,french_bulldog
16922,papillon
16923,afghan_hound
16924,dandie_dinmont
16925,whippet
16926,flat-coated_retriever
16927,vizsla
16928,norfolk_terrier
16929,schipperke
16930,miniature_poodle
16931,keeshond
16932,tibetan_terrier
16933,leonberg
16934,siberian_husky
16935,old_english_sheepdog
16936,malinois
16937,dingo
16938,malinois
16939,ibizan_hound
16940,miniature_pinscher
16941,chesapeake_bay_retriever
16942,border_collie
16943,keeshond
16944,tibetan_terrier
16945,siberian_husky
16946,german_short-haired_pointer
16947,italian_greyhound
16948,brabancon_griffon
16949,blenheim_spaniel
16950,african_hunting_dog
16951,sussex_spaniel
16952,american_staffordshire_terrier
16953,mexican_hairless
16954,japanese_spaniel
16955,silky_terrier
16956,labrador_retriever
16957,newfoundland
16958,staffordshire_bullterrier
16959,miniature_poodle
16960,bernese_mountain_dog
16961,whippet
16962,norfolk_terrier
16963,boxer
16964,papillon
16965,samoyed
16966,cairn
16967,bloodhound
16968,flat-coated_retriever
16969,japanese_spaniel
16970,american_staffordshire_terrier
16971,welsh_springer_spaniel
16972,bedlington_terrier
16973,leonberg
16974,french_bulldog
16975,greater_swiss_mountain_dog
16976,italian_greyhound
16977,french_bulldog
16978,komondor
16979,toy_poodle
16980,cardigan
16981,basenji
16982,cardigan
16983,border_collie
16984,shih-tzu
16985,dhole
16986,pug
16987,keeshond
16988,norwich_terrier
16989,scottish_deerhound
16990,shih-tzu
16991,german_shepherd
16992,borzoi
16993,greater_swiss_mountain_dog
16994,greater_swiss_mountain_dog
16995,irish_water_spaniel
16996,cardigan
16997,weimaraner
16998,old_english_sheepdog
16999,briard
17000,bluetick
17001,great_dane
17002,australian_terrier
17003,pug
17004,otterhound
17005,sealyham_terrier
17006,australian_terrier
17007,irish_terrier
17008,komondor
17009,pug
17010,clumber
17011,border_terrier
17012,rottweiler
17013,american_staffordshire_terrier
17014,scotch_terrier
17015,weimaraner
17016,japanese_spaniel
17017,flat-coated_retriever
17018,irish_terrier
17019,irish_wolfhound
17020,entlebucher
17021,border_collie
17022,boston_bull
17023,borzoi
17024,mexican_hairless
17025,norwich_terrier
17026,mexican_hairless
17027,afghan_hound
17028,papillon
17029,boston_bull
17030,boston_bull
17031,kerry_blue_terrier
17032,toy_terrier
17033,pekinese
17034,entlebucher
17035,border_collie
17036,keeshond
17037,clumber
17038,australian_terrier
17039,kuvasz
17040,shetland_sheepdog
17041,toy_poodle
17042,irish_wolfhound
17043,miniature_poodle
17044,dingo
17045,airedale
17046,cairn
17047,yorkshire_terrier
17048,borzoi
17049,afghan_hound
17050,welsh_springer_spaniel
17051,irish_wolfhound
17052,schipperke
17053,english_setter
17054,basenji
17055,komondor
17056,german_short-haired_pointer
17057,black-and-tan_coonhound
17058,giant_schnauzer
17059,ibizan_hound
17060,norwegian_elkhound
17061,cairn
17062,samoyed
17063,bluetick
17064,malamute
17065,cocker_spaniel
17066,groenendael
17067,giant_schnauzer
17068,rottweiler
17069,norwich_terrier
17070,miniature_poodle
17071,vizsla
17072,rhodesian_ridgeback
17073,staffordshire_bullterrier
17074,italian_greyhound
17075,norwegian_elkhound
17076,norwegian_elkhound
17077,afghan_hound
17078,scottish_deerhound
17079,newfoundland
17080,brabancon_griffon
17081,miniature_pinscher
17082,italian_greyhound
17083,saint_bernard
17084,entlebucher
17085,malamute
17086,samoyed
17087,german_shepherd
17088,miniature_pinscher
17089,english_springer
17090,old_english_sheepdog
17091,schipperke
17092,irish_water_spaniel
17093,norwegian_elkhound
17094,irish_setter
17095,tibetan_mastiff
17096,whippet
17097,groenendael
17098,black-and-tan_coonhound
17099,afghan_hound
17100,japanese_spaniel
17101,blenheim_spaniel
17102,australian_terrier
17103,pug
17104,maltese_dog
17105,saluki
17106,flat-coated_retriever
17107,saluki
17108,japanese_spaniel
17109,silky_terrier
17110,saluki
17111,leonberg
17112,bouvier_des_flandres
17113,great_dane
17114,italian_greyhound
17115,otterhound
17116,redbone
17117,samoyed
17118,collie
17119,leonberg
17120,miniature_schnauzer
17121,great_dane
17122,japanese_spaniel
17123,rhodesian_ridgeback
17124,brittany_spaniel
17125,saint_bernard
17126,kuvasz
17127,whippet
17128,basenji
17129,irish_terrier
17130,norfolk_terrier
17131,dingo
17132,bedlington_terrier
17133,bernese_mountain_dog
17134,irish_water_spaniel
17135,lakeland_terrier
17136,bouvier_des_flandres
17137,english_foxhound
17138,affenpinscher
17139,lakeland_terrier
17140,tibetan_mastiff
17141,english_setter
17142,cairn
17143,miniature_pinscher
17144,rottweiler
17145,miniature_schnauzer
17146,scotch_terrier
17147,groenendael
17148,english_foxhound
17149,great_dane
17150,sealyham_terrier
17151,old_english_sheepdog
17152,maltese_dog
17153,japanese_spaniel
17154,welsh_springer_spaniel
17155,wire-haired_fox_terrier
17156,saluki
17157,sealyham_terrier
17158,lakeland_terrier
17159,affenpinscher
17160,chihuahua
17161,shih-tzu
17162,schipperke
17163,saluki
17164,english_foxhound
17165,shetland_sheepdog
17166,sealyham_terrier
17167,basenji
17168,toy_terrier
17169,japanese_spaniel
17170,irish_setter
17171,standard_poodle
17172,afghan_hound
17173,maltese_dog
17174,samoyed
17175,labrador_retriever
17176,silky_terrier
17177,sussex_spaniel
17178,pekinese
17179,standard_poodle
17180,basenji
17181,irish_water_spaniel
17182,eskimo_dog
17183,papillon
17184,shih-tzu
17185,cocker_spaniel
17186,italian_greyhound
17187,affenpinscher
17188,papillon
17189,sealyham_terrier
17190,standard_poodle
17191,airedale
17192,border_collie
17193,english_springer
17194,border_terrier
17195,briard
17196,great_dane
17197,basset
17198,rottweiler
17199,redbone
17200,gordon_setter
17201,old_english_sheepdog
17202,miniature_schnauzer
17203,west_highland_white_terrier
17204,bouvier_des_flandres
17205,irish_water_spaniel
17206,affenpinscher
17207,keeshond
17208,flat-coated_retriever
17209,whippet
17210,norwegian_elkhound
17211,komondor
17212,keeshond
17213,cairn
17214,pembroke
17215,standard_schnauzer
17216,pomeranian
17217,chow
17218,yorkshire_terrier
17219,italian_greyhound
17220,english_springer
17221,norfolk_terrier
17222,malinois
17223,toy_terrier
17224,basset
17225,lhasa
17226,tibetan_terrier
17227,pembroke
17228,otterhound
17229,american_staffordshire_terrier
17230,wire-haired_fox_terrier
17231,cocker_spaniel
17232,staffordshire_bullterrier
17233,chihuahua
17234,boxer
17235,irish_setter
17236,pomeranian
17237,keeshond
17238,eskimo_dog
17239,kerry_blue_terrier
17240,airedale
17241,irish_water_spaniel
17242,english_springer
17243,norwegian_elkhound
17244,groenendael
17245,pembroke
17246,maltese_dog
17247,irish_terrier
17248,border_collie
17249,eskimo_dog
17250,welsh_springer_spaniel
17251,bull_mastiff
17252,english_springer
17253,standard_poodle
17254,gordon_setter
17255,redbone
17256,miniature_schnauzer
17257,lakeland_terrier
17258,chesapeake_bay_retriever
17259,cocker_spaniel
17260,briard
17261,cairn
17262,pekinese
17263,irish_terrier
17264,entlebucher
17265,german_short-haired_pointer
17266,giant_schnauzer
17267,redbone
17268,siberian_husky
17269,dhole
17270,sussex_spaniel
17271,affenpinscher
17272,leonberg
17273,chihuahua
17274,brittany_spaniel
17275,scotch_terrier
17276,malinois
17277,basenji
17278,komondor
17279,west_highland_white_terrier
17280,labrador_retriever
17281,sussex_spaniel
17282,miniature_schnauzer
17283,german_shepherd
17284,norfolk_terrier
17285,chow
17286,pomeranian
17287,norwegian_elkhound
17288,gordon_setter
17289,scotch_terrier
17290,saluki
17291,giant_schnauzer
17292,scottish_deerhound
17293,basset
17294,west_highland_white_terrier
17295,toy_terrier
17296,dhole
17297,maltese_dog
17298,wire-haired_fox_terrier
17299,afghan_hound
17300,west_highland_white_terrier
17301,pembroke
17302,cocker_spaniel
17303,toy_terrier
17304,staffordshire_bullterrier
17305,schipperke
17306,entlebucher
17307,afghan_hound
17308,scottish_deerhound
17309,basenji
17310,mexican_hairless
17311,irish_terrier
17312,entlebucher
17313,pug
17314,mexican_hairless
17315,beagle
17316,groenendael
17317,standard_schnauzer
17318,border_terrier
17319,cardigan
17320,newfoundland
17321,blenheim_spaniel
17322,bouvier_des_flandres
17323,great_dane
17324,great_dane
17325,airedale
17326,great_dane
17327,tibetan_mastiff
17328,chesapeake_bay_retriever
17329,border_terrier
17330,leonberg
17331,norwich_terrier
17332,maltese_dog
17333,english_foxhound
17334,pembroke
17335,great_pyrenees
17336,tibetan_terrier
17337,walker_hound
17338,malamute
17339,great_dane
17340,otterhound
17341,italian_greyhound
17342,lakeland_terrier
17343,afghan_hound
17344,border_collie
17345,brittany_spaniel
17346,sealyham_terrier
17347,kuvasz
17348,pomeranian
17349,bull_mastiff
17350,australian_terrier
17351,rhodesian_ridgeback
17352,border_terrier
17353,french_bulldog
17354,soft-coated_wheaten_terrier
17355,chesapeake_bay_retriever
17356,bernese_mountain_dog
17357,pomeranian
17358,siberian_husky
17359,scottish_deerhound
17360,saint_bernard
17361,standard_schnauzer
17362,scotch_terrier
17363,german_shepherd
17364,west_highland_white_terrier
