id,breed
8310,german_shepherd
8311,old_english_sheepdog
8312,border_collie
8313,samoyed
8314,tibetan_terrier
8315,tibetan_terrier
8316,redbone
8317,lakeland_terrier
8318,weimaraner
8319,basenji
8320,irish_wolfhound
8321,whippet
8322,collie
8323,english_foxhound
8324,flat-coated_retriever
8325,great_dane
8326,african_hunting_dog
8327,entlebucher
8328,afghan_hound
8329,weimaraner
8330,appenzeller
8331,pug
8332,english_setter
8333,bernese_mountain_dog
8334,basset
8335,brabancon_griffon
8336,walker_hound
8337,lakeland_terrier
8338,toy_poodle
8339,pomeranian
8340,border_collie
8341,chow
8342,norwich_terrier
8343,collie
8344,lakeland_terrier
8345,irish_wolfhound
8346,schipperke
8347,norfolk_terrier
8348,malinois
8349,briard
8350,boston_bull
8351,whippet
8352,borzoi
8353,pomeranian
8354,eskimo_dog
8355,toy_terrier
8356,basenji
8357,dhole
8358,shih-tzu
8359,toy_poodle
8360,irish_setter
8361,french_bulldog
8362,english_setter
8363,great_dane
8364,bloodhound
8365,malamute
8366,irish_water_spaniel
8367,saluki
8368,flat-coated_retriever
8369,cairn
8370,basenji
8371,scottish_deerhound
8372,maltese_dog
8373,scotch_terrier
8374,blenheim_spaniel
8375,curly-coated_retriever
8376,beagle
8377,black-and-tan_coonhound
8378,ibizan_hound
8379,affenpinscher
8380,clumber
8381,staffordshire_bullterrier
8382,afghan_hound
8383,labrador_retriever
8384,brittany_spaniel
8385,bluetick
8386,english_springer
8387,walker_hound
8388,borzoi
8389,english_setter
8390,saluki
8391,tibetan_terrier
8392,japanese_spaniel
8393,kelpie
8394,silky_terrier
8395,kerry_blue_terrier
8396,standard_schnauzer
8397,wire-haired_fox_terrier
8398,english_setter
8399,great_pyrenees
8400,old_english_sheepdog
8401,boston_bull
8402,dingo
8403,brabancon_griffon
8404,english_setter
8405,appenzeller
8406,maltese_dog
8407,komondor
8408,japanese_spaniel
8409,vizsla
8410,weimaraner
8411,walker_hound
8412,great_pyrenees
8413,norfolk_terrier
8414,eskimo_dog
8415,irish_wolfhound
8416,bluetick
8417,scottish_deerhound
8418,ibizan_hound
8419,norfolk_terrier
8420,vizsla
8421,beagle
8422,rottweiler
8423,irish_terrier
8424,newfoundland
8425,wire-haired_fox_terrier
8426,pomeranian
8427,shetland_sheepdog
8428,norwich_terrier
8429,tibetan_terrier
8430,pembroke
8431,german_shepherd
8432,rhodesian_ridgeback
8433,collie
8434,tibetan_terrier
8435,mexican_hairless
8436,collie
8437,english_foxhound
8438,beagle
8439,bluetick
8440,lakeland_terrier
8441,weimaraner
8442,miniature_poodle
8443,labrador_retriever
8444,standard_schnauzer
8445,groenendael
8446,tibetan_terrier
8447,maltese_dog
8448,shih-tzu
8449,dingo
8450,west_highland_white_terrier
8451,american_staffordshire_terrier
8452,samoyed
8453,entlebucher
8454,italian_greyhound
8455,bouvier_des_flandres
8456,lakeland_terrier
8457,chesapeake_bay_retriever
8458,pug
8459,sealyham_terrier
8460,gordon_setter
8461,entlebucher
8462,tibetan_terrier
8463,irish_setter
8464,greater_swiss_mountain_dog
8465,keeshond
8466,australian_terrier
8467,blenheim_spaniel
8468,blenheim_spaniel
8469,italian_greyhound
8470,brittany_spaniel
8471,rottweiler
8472,bouvier_des_flandres
8473,maltese_dog
8474,labrador_retriever
8475,irish_wolfhound
8476,malamute
8477,newfoundland
8478,maltese_dog
8479,french_bulldog
8480,miniature_schnauzer
8481,groenendael
8482,leonberg
8483,german_shepherd
8484,blenheim_spaniel
8485,bloodhound
8486,pomeranian
8487,wire-haired_fox_terrier
8488,appenzeller
8489,sussex_spaniel
8490,chow
8491,shetland_sheepdog
8492,welsh_springer_spaniel
8493,chesapeake_bay_retriever
8494,samoyed
8495,miniature_pinscher
8496,siberian_husky
8497,eskimo_dog
8498,brittany_spaniel
8499,bernese_mountain_dog
8500,siberian_husky
8501,eskimo_dog
8502,australian_terrier
8503,chesapeake_bay_retriever
8504,border_terrier
8505,basset
8506,giant_schnauzer
8507,affenpinscher
8508,flat-coated_retriever
8509,weimaraner
8510,borzoi
8511,german_shepherd
8512,gordon_setter
8513,saluki
8514,newfoundland
8515,kelpie
8516,toy_poodle
8517,scotch_terrier
8518,irish_water_spaniel
8519,black-and-tan_coonhound
8520,norwich_terrier
8521,toy_terrier
8522,border_terrier
8523,mexican_hairless
8524,papillon
8525,ibizan_hound
8526,rhodesian_ridgeback
8527,chesapeake_bay_retriever
8528,basenji
8529,staffordshire_bullterrier
8530,bloodhound
8531,saint_bernard
8532,basenji
8533,standard_poodle
8534,norwegian_elkhound
8535,miniature_poodle
8536,kelpie
8537,lhasa
8538,malinois
8539,shih-tzu
8540,rhodesian_ridgeback
8541,tibetan_terrier
8542,sussex_spaniel
8543,tibetan_terrier
8544,west_highland_white_terrier
8545,samoyed
8546,toy_terrier
8547,old_english_sheepdog
8548,chihuahua
8549,standard_schnauzer
8550,yorkshire_terrier
8551,rhodesian_ridgeback
8552,black-and-tan_coonhound
8553,brabancon_griffon
8554,irish_water_spaniel
8555,irish_water_spaniel
8556,standard_schnauzer
8557,miniature_poodle
8558,chihuahua
8559,standard_poodle
8560,black-and-tan_coonhound
8561,soft-coated_wheaten_terrier
8562,sealyham_terrier
8563,soft-coated_wheaten_terrier
8564,shetland_sheepdog
8565,weimaraner
8566,briard
8567,collie
8568,sussex_spaniel
8569,bluetick
8570,walker_hound
8571,cardigan
8572,blenheim_spaniel
8573,italian_greyhound
8574,dandie_dinmont
8575,tibetan_terrier
8576,papillon
8577,dingo
8578,blenheim_spaniel
8579,dingo
8580,rottweiler
8581,collie
8582,samoyed
8583,kerry_blue_terrier
8584,irish_water_spaniel
8585,tibetan_terrier
8586,cocker_spaniel
8587,japanese_spaniel
8588,great_dane
8589,kuvasz
8590,norwegian_elkhound
8591,boston_bull
8592,schipperke
8593,american_staffordshire_terrier
8594,border_collie
8595,pomeranian
8596,whippet
8597,black-and-tan_coonhound
8598,blenheim_spaniel
8599,shih-tzu
8600,keeshond
8601,miniature_schnauzer
8602,saluki
8603,beagle
8604,pembroke
8605,toy_terrier
8606,malamute
8607,yorkshire_terrier
8608,toy_terrier
8609,tibetan_mastiff
8610,scottish_deerhound
8611,irish_water_spaniel
8612,tibetan_terrier
8613,german_shepherd
8614,vizsla
8615,japanese_spaniel
8616,tibetan_mastiff
8617,curly-coated_retriever
8618,scotch_terrier
8619,labrador_retriever
8620,silky_terrier
8621,weimaraner
8622,italian_greyhound
8623,bull_mastiff
8624,flat-coated_retriever
8625,ibizan_hound
8626,mexican_hairless
8627,welsh_springer_spaniel
8628,border_collie
8629,rottweiler
8630,old_english_sheepdog
8631,australian_terrier
8632,basset
8633,mexican_hairless
8634,standard_poodle
8635,whippet
8636,whippet
8637,pekinese
8638,otterhound
8639,border_collie
8640,irish_water_spaniel
8641,black-and-tan_coonhound
8642,curly-coated_retriever
8643,norwegian_elkhound
8644,toy_poodle
8645,italian_greyhound
8646,tibetan_mastiff
8647,vizsla
8648,komondor
8649,flat-coated_retriever
8650,basenji
8651,gordon_setter
8652,standard_poodle
8653,giant_schnauzer
8654,entlebucher
8655,redbone
8656,yorkshire_terrier
8657,old_english_sheepdog
8658,lhasa
8659,tibetan_mastiff
8660,standard_schnauzer
8661,bernese_mountain_dog
8662,chihuahua
8663,newfoundland
8664,chihuahua
8665,vizsla
8666,english_foxhound
8667,giant_schnauzer
8668,beagle
8669,dandie_dinmont
8670,bluetick
8671,basset
8672,sussex_spaniel
8673,border_terrier
8674,great_dane
8675,ibizan_hound
8676,black-and-tan_coonhound
8677,keeshond
8678,scottish_deerhound
8679,malamute
8680,black-and-tan_coonhound
8681,eskimo_dog
8682,kelpie
8683,eskimo_dog
8684,clumber
8685,irish_setter
8686,sealyham_terrier
8687,bluetick
8688,bouvier_des_flandres
8689,irish_water_spaniel
8690,lhasa
8691,standard_schnauzer
8692,bedlington_terrier
8693,dhole
8694,affenpinscher
8695,otterhound
8696,greater_swiss_mountain_dog
8697,dingo
8698,affenpinscher
8699,afghan_hound
8700,bernese_mountain_dog
8701,dhole
8702,schipperke
8703,lhasa
8704,black-and-tan_coonhound
8705,english_springer
8706,norfolk_terrier
8707,clumber
8708,siberian_husky
8709,cairn
8710,greater_swiss_mountain_dog
8711,irish_setter
8712,irish_setter
8713,borzoi
8714,standard_poodle
8715,dingo
8716,scotch_terrier
8717,doberman
8718,norfolk_terrier
8719,cairn
8720,scotch_terrier
8721,samoyed
8722,english_springer
8723,kerry_blue_terrier
8724,kuvasz
8725,irish_wolfhound
8726,malamute
8727,bedlington_terrier
8728,italian_greyhound
8729,great_pyrenees
8730,saint_bernard
8731,french_bulldog
8732,norwegian_elkhound
8733,australian_terrier
8734,papillon
8735,miniature_pinscher
8736,bloodhound
8737,bernese_mountain_dog
8738,irish_water_spaniel
8739,west_highland_white_terrier
8740,bluetick
8741,otterhound
8742,pembroke
8743,pekinese
8744,sealyham_terrier
8745,shetland_sheepdog
8746,saluki
8747,tibetan_terrier
8748,bouvier_des_flandres
8749,boxer
8750,rhodesian_ridgeback
8751,dhole
8752,cardigan
8753,toy_poodle
8754,appenzeller
8755,tibetan_terrier
8756,blenheim_spaniel
8757,labrador_retriever
8758,shetland_sheepdog
8759,rhodesian_ridgeback
8760,american_staffordshire_terrier
8761,black-and-tan_coonhound
8762,american_staffordshire_terrier
8763,labrador_retriever
8764,black-and-tan_coonhound
8765,dingo
8766,vizsla
8767,italian_greyhound
8768,siberian_husky
8769,brittany_spaniel
8770,boxer
8771,english_setter
8772,miniature_poodle
8773,norwegian_elkhound
8774,bernese_mountain_dog
8775,bouvier_des_flandres
8776,norwich_terrier
8777,dingo
8778,tibetan_mastiff
8779,irish_water_spaniel
8780,scottish_deerhound
8781,border_terrier
8782,german_shepherd
8783,cocker_spaniel
8784,weimaraner
8785,bluetick
8786,irish_water_spaniel
8787,chesapeake_bay_retriever
8788,african_hunting_dog
8789,border_terrier
8790,bull_mastiff
8791,keeshond
8792,border_terrier
8793,schipperke
8794,affenpinscher
8795,bluetick
8796,gordon_setter
8797,scottish_deerhound
8798,eskimo_dog
8799,standard_schnauzer
8800,silky_terrier
8801,keeshond
8802,japanese_spaniel
8803,beagle
8804,otterhound
8805,border_collie
8806,doberman
8807,lakeland_terrier
8808,walker_hound
8809,eskimo_dog
8810,saluki
8811,shih-tzu
8812,standard_poodle
8813,border_terrier
8814,standard_schnauzer
8815,lakeland_terrier
8816,french_bulldog
8817,newfoundland
8818,gordon_setter
8819,shetland_sheepdog
8820,malamute
8821,tibetan_terrier
8822,english_foxhound
8823,basset
8824,scottish_deerhound
8825,bluetick
8826,toy_poodle
8827,kelpie
8828,komondor
8829,pug
8830,great_pyrenees
8831,samoyed
8832,shih-tzu
8833,leonberg
8834,italian_greyhound
8835,pug
8836,rhodesian_ridgeback
8837,samoyed
8838,whippet
8839,tibetan_terrier
8840,irish_terrier
8841,yorkshire_terrier
8842,malinois
8843,schipperke
8844,american_staffordshire_terrier
8845,scottish_deerhound
8846,bluetick
8847,bluetick
8848,saint_bernard
8849,bedlington_terrier
8850,golden_retriever
8851,schipperke
8852,japanese_spaniel
8853,giant_schnauzer
8854,sealyham_terrier
8855,west_highland_white_terrier
8856,old_english_sheepdog
8857,blenheim_spaniel
8858,shih-tzu
8859,pug
8860,keeshond
8861,chesapeake_bay_retriever
8862,black-and-tan_coonhound
8863,dhole
8864,french_bulldog
8865,great_pyrenees
8866,brabancon_griffon
8867,leonberg
8868,collie
8869,tibetan_terrier
8870,vizsla
8871,airedale
8872,walker_hound
8873,french_bulldog
8874,french_bulldog
8875,papillon
8876,beagle
8877,german_short-haired_pointer
8878,golden_retriever
8879,norfolk_terrier
8880,curly-coated_retriever
8881,pekinese
8882,redbone
8883,bedlington_terrier
8884,soft-coated_wheaten_terrier
8885,borzoi
8886,german_short-haired_pointer
8887,norwich_terrier
8888,sealyham_terrier
8889,standard_poodle
8890,vizsla
8891,bloodhound
8892,clumber
8893,pembroke
8894,gordon_setter
8895,malamute
8896,kerry_blue_terrier
8897,french_bulldog
8898,toy_terrier
8899,irish_terrier
8900,redbone
8901,redbone
8902,weimaraner
8903,maltese_dog
8904,bedlington_terrier
8905,shih-tzu
8906,giant_schnauzer
8907,groenendael
8908,german_short-haired_pointer
8909,old_english_sheepdog
8910,silky_terrier
8911,siberian_husky
8912,lhasa
8913,bedlington_terrier
8914,german_short-haired_pointer
8915,flat-coated_retriever
8916,standard_schnauzer
8917,scotch_terrier
8918,boston_bull
8919,staffordshire_bullterrier
8920,curly-coated_retriever
8921,rottweiler
8922,groenendael
8923,afghan_hound
8924,groenendael
8925,basenji
8926,standard_schnauzer
8927,pomeranian
8928,walker_hound
8929,airedale
8930,vizsla
8931,afghan_hound
8932,groenendael
8933,groenendael
8934,giant_schnauzer
8935,norwegian_elkhound
8936,border_terrier
8937,pomeranian
8938,briard
8939,welsh_springer_spaniel
8940,silky_terrier
8941,australian_terrier
8942,siberian_husky
8943,briard
8944,blenheim_spaniel
8945,leonberg
8946,bluetick
8947,african_hunting_dog
8948,welsh_springer_spaniel
8949,australian_terrier
8950,irish_water_spaniel
8951,keeshond
8952,wire-haired_fox_terrier
8953,pomeranian
8954,bull_mastiff
8955,west_highland_white_terrier
8956,cairn
8957,border_collie
8958,komondor
8959,irish_setter
8960,flat-coated_retriever
8961,bouvier_des_flandres
8962,cocker_spaniel
8963,lakeland_terrier
8964,kelpie
8965,cardigan
8966,staffordshire_bullterrier
8967,schipperke
8968,blenheim_spaniel
8969,kuvasz
8970,borzoi
8971,groenendael
8972,irish_water_spaniel
8973,cairn
8974,pomeranian
8975,irish_water_spaniel
8976,irish_setter
8977,maltese_dog
8978,lhasa
8979,border_terrier
8980,norwegian_elkhound
8981,leonberg
8982,sussex_spaniel
8983,malamute
8984,irish_wolfhound
8985,golden_retriever
8986,kuvasz
8987,malamute
8988,clumber
8989,pomeranian
8990,tibetan_mastiff
8991,pomeranian
8992,flat-coated_retriever
8993,samoyed
8994,cairn
8995,otterhound
8996,italian_greyhound
8997,chihuahua
8998,border_collie
8999,siberian_husky
9000,airedale
9001,airedale
9002,blenheim_spaniel
9003,weimaraner
9004,giant_schnauzer
9005,great_pyrenees
9006,toy_terrier
9007,mexican_hairless
9008,saluki
9009,ibizan_hound
9010,wire-haired_fox_terrier
9011,yorkshire_terrier
9012,collie
9013,dandie_dinmont
9014,boxer
9015,norwich_terrier
9016,scottish_deerhound
9017,tibetan_terrier
9018,japanese_spaniel
9019,flat-coated_retriever
9020,chow
9021,cocker_spaniel
9022,weimaraner
9023,dingo
9024,yorkshire_terrier
9025,norwich_terrier
9026,leonberg
9027,black-and-tan_coonhound
9028,mexican_hairless
9029,malinois
9030,border_terrier
9031,yorkshire_terrier
9032,american_staffordshire_terrier
9033,airedale
9034,schipperke
9035,irish_wolfhound
9036,schipperke
9037,pekinese
9038,otterhound
9039,ibizan_hound
9040,tibetan_mastiff
9041,great_pyrenees
9042,maltese_dog
9043,irish_wolfhound
9044,german_short-haired_pointer
9045,english_foxhound
9046,miniature_poodle
9047,afghan_hound
9048,saluki
9049,pomeranian
9050,wire-haired_fox_terrier
9051,english_springer
9052,african_hunting_dog
9053,newfoundland
9054,samoyed
9055,saluki
9056,otterhound
9057,irish_water_spaniel
9058,appenzeller
9059,bernese_mountain_dog
9060,collie
9061,whippet
9062,basenji
9063,airedale
9064,irish_terrier
9065,english_setter
9066,shih-tzu
9067,sussex_spaniel
9068,clumber
9069,sussex_spaniel
9070,schipperke
9071,pekinese
9072,irish_wolfhound
9073,australian_terrier
9074,ibizan_hound
9075,african_hunting_dog
9076,newfoundland
9077,miniature_schnauzer
9078,malamute
9079,english_springer
9080,silky_terrier
9081,scotch_terrier
9082,bedlington_terrier
9083,miniature_poodle
9084,sealyham_terrier
9085,soft-coated_wheaten_terrier
9086,irish_terrier
9087,golden_retriever
9088,newfoundland
9089,staffordshire_bullterrier
9090,cocker_spaniel
9091,golden_retriever
9092,affenpinscher
9093,chihuahua
9094,scotch_terrier
9095,rottweiler
9096,appenzeller
9097,norfolk_terrier
9098,dingo
9099,collie
9100,welsh_springer_spaniel
9101,rottweiler
9102,tibetan_terrier
9103,scottish_deerhound
9104,otterhound
9105,english_setter
9106,miniature_schnauzer
9107,miniature_schnauzer
9108,west_highland_white_terrier
9109,italian_greyhound
9110,bernese_mountain_dog
9111,italian_greyhound
9112,redbone
9113,irish_terrier
9114,leonberg
9115,basset
9116,kerry_blue_terrier
9117,west_highland_white_terrier
9118,sussex_spaniel
9119,maltese_dog
9120,tibetan_terrier
9121,ibizan_hound
9122,keeshond
9123,bloodhound
9124,flat-coated_retriever
9125,tibetan_terrier
9126,chesapeake_bay_retriever
9127,siberian_husky
9128,dandie_dinmont
9129,tibetan_terrier
9130,west_highland_white_terrier
9131,entlebucher
9132,samoyed
9133,miniature_pinscher
9134,border_collie
9135,affenpinscher
9136,malamute
9137,old_english_sheepdog
9138,bloodhound
9139,weimaraner
9140,boxer
9141,golden_retriever
9142,borzoi
9143,saluki
9144,pug
9145,entlebucher
9146,mexican_hairless
9147,malamute
9148,staffordshire_bullterrier
9149,beagle
9150,tibetan_mastiff
9151,airedale
9152,malamute
9153,bernese_mountain_dog
9154,toy_poodle
9155,giant_schnauzer
9156,silky_terrier
9157,curly-coated_retriever
9158,staffordshire_bullterrier
9159,cocker_spaniel
9160,appenzeller
9161,brabancon_griffon
9162,beagle
9163,basset
9164,leonberg
9165,wire-haired_fox_terrier
9166,affenpinscher
9167,siberian_husky
9168,toy_poodle
9169,bernese_mountain_dog
9170,norwegian_elkhound
9171,bluetick
9172,staffordshire_bullterrier
9173,african_hunting_dog
9174,beagle
9175,irish_terrier
9176,rottweiler
9177,boxer
9178,redbone
9179,irish_terrier
9180,wire-haired_fox_terrier
9181,rottweiler
9182,brittany_spaniel
9183,dhole
9184,malinois
9185,blenheim_spaniel
9186,irish_water_spaniel
9187,kerry_blue_terrier
9188,english_setter
9189,irish_terrier
9190,saluki
9191,basenji
9192,flat-coated_retriever
9193,great_dane
9194,malamute
9195,english_foxhound
9196,toy_poodle
9197,chow
9198,borzoi
9199,standard_poodle
9200,toy_terrier
9201,old_english_sheepdog
9202,shetland_sheepdog
9203,toy_poodle
9204,giant_schnauzer
9205,pembroke
9206,sussex_spaniel
9207,tibetan_terrier
9208,tibetan_mastiff
9209,borzoi
9210,silky_terrier
9211,chihuahua
9212,bull_mastiff
9213,bernese_mountain_dog
9214,boxer
9215,basenji
9216,pekinese
9217,gordon_setter
9218,saint_bernard
9219,bernese_mountain_dog
9220,shetland_sheepdog
9221,soft-coated_wheaten_terrier
9222,silky_terrier
9223,shih-tzu
9224,maltese_dog
9225,yorkshire_terrier
9226,papillon
9227,welsh_springer_spaniel
9228,miniature_schnauzer
9229,blenheim_spaniel
9230,great_pyrenees
9231,beagle
9232,entlebucher
9233,briard
9234,bernese_mountain_dog
9235,dhole
9236,american_staffordshire_terrier
9237,irish_wolfhound
9238,english_springer
9239,italian_greyhound
9240,bernese_mountain_dog
9241,tibetan_terrier
9242,saint_bernard
9243,mexican_hairless
9244,black-and-tan_coonhound
9245,brittany_spaniel
9246,greater_swiss_mountain_dog
9247,basset
9248,scotch_terrier
9249,rottweiler
9250,beagle
9251,newfoundland
9252,japanese_spaniel
9253,standard_poodle
9254,irish_terrier
9255,newfoundland
9256,vizsla
9257,siberian_husky
9258,labrador_retriever
9259,miniature_pinscher
9260,bloodhound
9261,newfoundland
9262,german_shepherd
9263,irish_setter
9264,greater_swiss_mountain_dog
9265,rhodesian_ridgeback
9266,great_pyrenees
9267,irish_water_spaniel
9268,standard_poodle
9269,afghan_hound
9270,black-and-tan_coonhound
9271,tibetan_mastiff
9272,boston_bull
9273,weimaraner
9274,giant_schnauzer
9275,groenendael
9276,keeshond
9277,borzoi
9278,shih-tzu
9279,boston_bull
9280,tibetan_mastiff
9281,black-and-tan_coonhound
9282,yorkshire_terrier
9283,schipperke
9284,basset
9285,border_terrier
9286,norwegian_elkhound
9287,malamute
9288,greater_swiss_mountain_dog
9289,kelpie
9290,newfoundland
9291,brabancon_griffon
9292,bedlington_terrier
9293,leonberg
9294,miniature_poodle
9295,afghan_hound
9296,rhodesian_ridgeback
9297,norwegian_elkhound
9298,silky_terrier
9299,black-and-tan_coonhound
9300,dingo
9301,borzoi
9302,great_dane
9303,toy_terrier
9304,australian_terrier
9305,saint_bernard
9306,pomeranian
9307,borzoi
9308,yorkshire_terrier
9309,mexican_hairless
9310,standard_schnauzer
9311,labrador_retriever
9312,curly-coated_retriever
9313,kerry_blue_terrier
9314,english_foxhound
9315,newfoundland
9316,samoyed
9317,english_springer
9318,sussex_spaniel
9319,dingo
9320,siberian_husky
9321,dandie_dinmont
9322,leonberg
9323,labrador_retriever
9324,cairn
9325,collie
9326,dandie_dinmont
9327,bloodhound
9328,borzoi
9329,saluki
9330,keeshond
9331,sussex_spaniel
9332,chow
9333,weimaraner
9334,appenzeller
9335,entlebucher
9336,boxer
9337,old_english_sheepdog
9338,affenpinscher
9339,groenendael
9340,weimaraner
9341,afghan_hound
9342,norwich_terrier
9343,blenheim_spaniel
9344,japanese_spaniel
9345,standard_poodle
9346,keeshond
9347,komondor
9348,gordon_setter
9349,cairn
9350,entlebucher
9351,dingo
9352,entlebucher
9353,chihuahua
9354,miniature_poodle
9355,rottweiler
9356,japanese_spaniel
9357,airedale
9358,saluki
9359,kelpie
9360,great_dane
9361,chihuahua
9362,irish_setter
9363,malamute
9364,pekinese
9365,border_terrier
9366,redbone
9367,walker_hound
