id,breed
202,chow
203,irish_water_spaniel
204,german_shepherd
205,pomeranian
206,english_setter
207,tibetan_terrier
208,kuvasz
209,gordon_setter
210,malamute
211,blenheim_spaniel
212,rhodesian_ridgeback
213,basenji
214,samoyed
215,standard_schnauzer
216,giant_schnauzer
217,cocker_spaniel
218,malamute
219,german_short-haired_pointer
220,tibetan_terrier
221,american_staffordshire_terrier
222,japanese_spaniel
223,dandie_dinmont
224,shetland_sheepdog
225,miniature_poodle
226,whippet
227,blenheim_spaniel
228,bernese_mountain_dog
229,afghan_hound
230,appenzeller
231,airedale
232,tibetan_mastiff
233,german_short-haired_pointer
234,pug
235,pekinese
236,vizsla
237,norfolk_terrier
238,miniature_pinscher
239,tibetan_terrier
240,border_terrier
241,siberian_husky
242,bloodhound
243,papillon
244,golden_retriever
245,samoyed
246,collie
247,maltese_dog
248,japanese_spaniel
249,scotch_terrier
250,clumber
251,shih-tzu
252,miniature_schnauzer
253,beagle
254,old_english_sheepdog
255,bernese_mountain_dog
256,chow
257,flat-coated_retriever
258,pekinese
259,irish_wolfhound
260,chesapeake_bay_retriever
261,malamute
262,malinois
263,italian_greyhound
264,pomeranian
265,leonberg
266,standard_schnauzer
267,siberian_husky
268,italian_greyhound
269,affenpinscher
270,gordon_setter
271,beagle
272,lhasa
273,norwich_terrier
274,labrador_retriever
275,west_highland_white_terrier
276,saluki
277,greater_swiss_mountain_dog
278,vizsla
279,keeshond
280,kuvasz
281,basenji
282,walker_hound
283,rottweiler
284,lakeland_terrier
285,weimaraner
286,wire-haired_fox_terrier
287,basset
288,kelpie
289,pembroke
290,rottweiler
291,african_hunting_dog
292,border_collie
293,flat-coated_retriever
294,pug
295,bull_mastiff
296,lhasa
297,bull_mastiff
298,cocker_spaniel
299,english_springer
300,staffordshire_bullterrier
301,chihuahua
302,weimaraner
303,miniature_schnauzer
304,kerry_blue_terrier
305,saluki
306,samoyed
307,walker_hound
308,french_bulldog
309,bloodhound
310,chihuahua
311,english_springer
312,basenji
313,miniature_poodle
314,siberian_husky
315,samoyed
316,sussex_spaniel
317,papillon
318,dingo
319,collie
320,malamute
321,redbone
322,silky_terrier
323,standard_schnauzer
324,basenji
325,rottweiler
326,curly-coated_retriever
327,yorkshire_terrier
328,boston_bull
329,soft-coated_wheaten_terrier
330,australian_terrier
331,afghan_hound
332,brittany_spaniel
333,scotch_terrier
334,kelpie
335,cairn
336,english_springer
337,basenji
338,collie
339,newfoundland
340,standard_schnauzer
341,afghan_hound
342,groenendael
343,border_terrier
344,siberian_husky
345,appenzeller
346,mexican_hairless
347,cairn
348,weimaraner
349,ibizan_hound
350,kuvasz
351,kelpie
352,blenheim_spaniel
353,gordon_setter
354,old_english_sheepdog
355,dandie_dinmont
356,japanese_spaniel
357,english_foxhound
358,german_shepherd
359,sealyham_terrier
360,australian_terrier
361,maltese_dog
362,shih-tzu
363,english_setter
364,wire-haired_fox_terrier
365,irish_setter
366,chihuahua
367,lhasa
368,norfolk_terrier
369,english_setter
370,greater_swiss_mountain_dog
371,blenheim_spaniel
372,great_pyrenees
373,mexican_hairless
374,japanese_spaniel
375,west_highland_white_terrier
376,afghan_hound
377,bedlington_terrier
378,soft-coated_wheaten_terrier
379,weimaraner
380,pembroke
381,brabancon_griffon
382,japanese_spaniel
383,great_dane
384,kerry_blue_terrier
385,maltese_dog
386,keeshond
387,siberian_husky
388,afghan_hound
389,keeshond
390,vizsla
391,cocker_spaniel
392,mexican_hairless
393,italian_greyhound
394,wire-haired_fox_terrier
395,french_bulldog
396,australian_terrier
397,doberman
398,redbone
399,shih-tzu
400,groenendael
401,weimaraner
402,bloodhound
403,pekinese
404,giant_schnauzer
405,greater_swiss_mountain_dog
406,tibetan_terrier
407,standard_poodle
408,great_dane
409,irish_terrier
410,chesapeake_bay_retriever
411,brabancon_griffon
412,pug
413,dhole
414,tibetan_terrier
415,african_hunting_dog
416,bluetick
417,shetland_sheepdog
418,newfoundland
419,cardigan
420,dandie_dinmont
421,german_short-haired_pointer
422,staffordshire_bullterrier
423,appenzeller
424,greater_swiss_mountain_dog
425,border_terrier
426,french_bulldog
427,rottweiler
428,brabancon_griffon
429,entlebucher
430,standard_schnauzer
431,toy_terrier
432,komondor
433,airedale
434,irish_terrier
435,groenendael
436,irish_setter
437,malinois
438,maltese_dog
439,west_highland_white_terrier
440,norwich_terrier
441,great_dane
442,irish_wolfhound
443,samoyed
444,great_pyrenees
445,norwegian_elkhound
446,tibetan_terrier
447,newfoundland
448,ibizan_hound
449,sealyham_terrier
450,flat-coated_retriever
451,groenendael
452,english_foxhound
453,scottish_deerhound
454,brittany_spaniel
455,scottish_deerhound
456,border_collie
457,chesapeake_bay_retriever
458,shih-tzu
459,west_highland_white_terrier
460,dingo
461,irish_water_spaniel
462,collie
463,border_terrier
464,wire-haired_fox_terrier
465,airedale
466,saluki
467,miniature_pinscher
468,irish_wolfhound
469,pug
470,gordon_setter
471,pekinese
472,siberian_husky
473,sealyham_terrier
474,american_staffordshire_terrier
475,irish_water_spaniel
476,irish_terrier
477,golden_retriever
478,siberian_husky
479,leonberg
480,weimaraner
481,american_staffordshire_terrier
482,shetland_sheepdog
483,german_short-haired_pointer
484,collie
485,curly-coated_retriever
486,english_setter
487,basset
488,wire-haired_fox_terrier
489,affenpinscher
490,basset
491,afghan_hound
492,keeshond
493,tibetan_mastiff
494,ibizan_hound
495,borzoi
496,redbone
497,schipperke
498,english_springer
499,bernese_mountain_dog
500,standard_schnauzer
501,border_terrier
502,entlebucher
503,whippet
504,golden_retriever
505,german_shepherd
506,norwegian_elkhound
507,giant_schnauzer
508,standard_schnauzer
509,malamute
510,redbone
511,eskimo_dog
512,brabancon_griffon
513,sealyham_terrier
514,cardigan
515,gordon_setter
516,italian_greyhound
517,groenendael
518,japanese_spaniel
519,entlebucher
520,sussex_spaniel
521,miniature_schnauzer
522,tibetan_mastiff
523,great_dane
524,whippet
525,collie
526,border_collie
527,pug
528,golden_retriever
529,sealyham_terrier
530,bedlington_terrier
531,briard
532,african_hunting_dog
533,dandie_dinmont
534,otterhound
535,leonberg
536,standard_schnauzer
537,italian_greyhound
538,tibetan_mastiff
539,cairn
540,chesapeake_bay_retriever
541,kuvasz
542,mexican_hairless
543,afghan_hound
544,chesapeake_bay_retriever
545,tibetan_terrier
546,border_terrier
547,sealyham_terrier
548,malamute
549,mexican_hairless
550,collie
551,eskimo_dog
552,komondor
553,vizsla
554,bloodhound
555,lhasa
556,malinois
557,saint_bernard
558,shetland_sheepdog
559,schipperke
560,english_foxhound
561,italian_greyhound
562,airedale
563,border_collie
564,norwegian_elkhound
565,saint_bernard
566,irish_terrier
567,irish_wolfhound
568,briard
569,gordon_setter
570,greater_swiss_mountain_dog
571,pomeranian
572,irish_water_spaniel
573,english_setter
574,lhasa
575,chesapeake_bay_retriever
576,borzoi
577,flat-coated_retriever
578,basenji
579,pug
580,shetland_sheepdog
581,newfoundland
582,bernese_mountain_dog
583,lakeland_terrier
584,irish_setter
585,african_hunting_dog
586,airedale
587,miniature_pinscher
588,pekinese
589,chesapeake_bay_retriever
590,clumber
591,beagle
592,doberman
593,tibetan_mastiff
594,pug
595,sealyham_terrier
596,walker_hound
597,chesapeake_bay_retriever
598,beagle
599,keeshond
600,leonberg
601,dandie_dinmont
602,redbone
603,old_english_sheepdog
604,chesapeake_bay_retriever
605,beagle
606,borzoi
607,lakeland_terrier
608,chesapeake_bay_retriever
609,curly-coated_retriever
610,german_shepherd
611,japanese_spaniel
612,kelpie
613,pug
614,lakeland_terrier
615,entlebucher
616,bernese_mountain_dog
617,chihuahua
618,bouvier_des_flandres
619,samoyed
620,walker_hound
621,english_setter
622,samoyed
623,appenzeller
624,borzoi
625,dingo
626,toy_poodle
627,norwegian_elkhound
628,otterhound
629,sussex_spaniel
630,pembroke
631,scotch_terrier
632,boxer
633,sealyham_terrier
634,bluetick
635,samoyed
636,english_setter
637,miniature_poodle
638,blenheim_spaniel
639,great_pyrenees
640,entlebucher
641,toy_terrier
642,labrador_retriever
643,entlebucher
644,silky_terrier
645,soft-coated_wheaten_terrier
646,sealyham_terrier
647,redbone
648,german_short-haired_pointer
649,flat-coated_retriever
650,dandie_dinmont
651,dandie_dinmont
652,irish_terrier
653,redbone
654,boston_bull
655,groenendael
656,lhasa
657,english_foxhound
658,appenzeller
659,norwegian_elkhound
660,basenji
661,boxer
662,staffordshire_bullterrier
663,cocker_spaniel
664,norwegian_elkhound
665,keeshond
666,flat-coated_retriever
667,scottish_deerhound
668,afghan_hound
669,basenji
670,silky_terrier
671,bluetick
672,sussex_spaniel
673,african_hunting_dog
674,australian_terrier
675,greater_swiss_mountain_dog
676,curly-coated_retriever
677,norwich_terrier
678,border_collie
679,brabancon_griffon
680,boston_bull
681,leonberg
682,maltese_dog
683,boxer
684,scottish_deerhound
685,shih-tzu
686,kelpie
687,shih-tzu
688,clumber
689,welsh_springer_spaniel
690,english_setter
691,airedale
692,tibetan_mastiff
693,scottish_deerhound
694,scottish_deerhound
695,samoyed
696,sealyham_terrier
697,shih-tzu
698,norfolk_terrier
699,bedlington_terrier
700,beagle
701,tibetan_terrier
702,redbone
703,scotch_terrier
704,golden_retriever
705,scottish_deerhound
706,boxer
707,toy_poodle
708,american_staffordshire_terrier
709,malamute
710,australian_terrier
711,appenzeller
712,bedlington_terrier
713,standard_schnauzer
714,rottweiler
715,irish_water_spaniel
716,shih-tzu
717,basenji
718,saluki
719,dhole
720,norfolk_terrier
721,black-and-tan_coonhound
722,bull_mastiff
723,yorkshire_terrier
724,english_foxhound
725,samoyed
726,boston_bull
727,yorkshire_terrier
728,dhole
729,staffordshire_bullterrier
730,pekinese
731,pomeranian
732,dhole
733,american_staffordshire_terrier
734,irish_setter
735,curly-coated_retriever
736,clumber
737,irish_terrier
738,scottish_deerhound
739,standard_schnauzer
740,pomeranian
741,clumber
742,afghan_hound
743,rottweiler
744,cairn
745,scottish_deerhound
746,chow
747,welsh_springer_spaniel
748,italian_greyhound
749,shih-tzu
750,french_bulldog
751,doberman
752,silky_terrier
753,shih-tzu
754,yorkshire_terrier
755,kelpie
756,german_short-haired_pointer
757,norwegian_elkhound
758,schipperke
759,samoyed
760,ibizan_hound
761,chow
762,chihuahua
763,irish_water_spaniel
764,borzoi
765,lakeland_terrier
766,kelpie
767,bedlington_terrier
768,chesapeake_bay_retriever
769,sussex_spaniel
770,basenji
771,boston_bull
772,entlebucher
773,yorkshire_terrier
774,wire-haired_fox_terrier
775,blenheim_spaniel
776,japanese_spaniel
777,bloodhound
778,great_pyrenees
779,blenheim_spaniel
780,brabancon_griffon
781,great_dane
782,shih-tzu
783,leonberg
784,rhodesian_ridgeback
785,border_collie
786,whippet
787,wire-haired_fox_terrier
788,great_pyrenees
789,pembroke
790,golden_retriever
791,italian_greyhound
792,chow
793,miniature_pinscher
794,pembroke
795,sealyham_terrier
796,border_terrier
797,great_pyrenees
798,chesapeake_bay_retriever
799,scottish_deerhound
800,great_pyrenees
801,pomeranian
802,clumber
803,norwegian_elkhound
804,great_dane
805,dingo
806,sussex_spaniel
807,standard_poodle
808,toy_poodle
809,leonberg
810,shetland_sheepdog
811,brabancon_griffon
812,greater_swiss_mountain_dog
813,boston_bull
814,walker_hound
815,sussex_spaniel
816,brabancon_griffon
817,shetland_sheepdog
818,walker_hound
819,malamute
820,basset
821,standard_schnauzer
822,border_terrier
823,lakeland_terrier
824,miniature_poodle
825,great_pyrenees
826,clumber
827,boston_bull
828,bernese_mountain_dog
829,malamute
830,yorkshire_terrier
831,dingo
832,pomeranian
833,boston_bull
834,leonberg
835,irish_wolfhound
836,lakeland_terrier
837,pekinese
838,sealyham_terrier
839,labrador_retriever
840,maltese_dog
841,mexican_hairless
842,labrador_retriever
843,brittany_spaniel
844,whippet
845,mexican_hairless
846,cairn
847,standard_poodle
848,newfoundland
849,irish_wolfhound
850,rhodesian_ridgeback
851,norwegian_elkhound
852,dandie_dinmont
853,leonberg
854,miniature_schnauzer
855,entlebucher
856,american_staffordshire_terrier
857,saluki
858,chihuahua
859,pembroke
860,bluetick
861,west_highland_white_terrier
862,collie
863,chesapeake_bay_retriever
864,saint_bernard
865,standard_poodle
866,redbone
867,samoyed
868,standard_schnauzer
869,tibetan_terrier
870,cardigan
871,komondor
872,miniature_schnauzer
873,afghan_hound
874,black-and-tan_coonhound
875,walker_hound
876,pekinese
877,shih-tzu
878,schipperke
879,irish_wolfhound
880,boxer
881,vizsla
882,malamute
883,flat-coated_retriever
884,italian_greyhound
885,miniature_schnauzer
886,brabancon_griffon
887,border_collie
888,clumber
889,malamute
890,beagle
891,american_staffordshire_terrier
892,golden_retriever
893,kuvasz
894,shetland_sheepdog
895,blenheim_spaniel
896,dingo
897,gordon_setter
898,samoyed
899,chihuahua
900,wire-haired_fox_terrier
901,schipperke
902,bluetick
903,staffordshire_bullterrier
904,sussex_spaniel
905,kerry_blue_terrier
906,airedale
907,japanese_spaniel
908,brittany_spaniel
909,great_pyrenees
910,bernese_mountain_dog
911,australian_terrier
912,saint_bernard
913,norfolk_terrier
914,tibetan_terrier
915,english_springer
916,vizsla
917,boston_bull
918,cardigan
919,afghan_hound
920,standard_poodle
921,samoyed
922,pomeranian
923,great_pyrenees
924,weimaraner
925,norwegian_elkhound
926,briard
927,giant_schnauzer
928,mexican_hairless
929,groenendael
930,welsh_springer_spaniel
931,keeshond
932,miniature_schnauzer
933,samoyed
934,staffordshire_bullterrier
935,irish_wolfhound
936,american_staffordshire_terrier
937,vizsla
938,old_english_sheepdog
939,whippet
940,newfoundland
941,welsh_springer_spaniel
942,pomeranian
943,saluki
944,african_hunting_dog
945,malamute
946,basenji
947,malinois
948,boston_bull
949,chesapeake_bay_retriever
950,airedale
951,brittany_spaniel
952,border_terrier
953,samoyed
954,silky_terrier
955,irish_water_spaniel
956,giant_schnauzer
957,silky_terrier
958,soft-coated_wheaten_terrier
959,siberian_husky
960,japanese_spaniel
961,siberian_husky
962,bouvier_des_flandres
963,afghan_hound
964,brittany_spaniel
965,chow
966,sealyham_terrier
967,schipperke
968,irish_terrier
969,bull_mastiff
970,dandie_dinmont
971,border_collie
972,german_shepherd
973,french_bulldog
974,mexican_hairless
975,clumber
976,irish_setter
977,labrador_retriever
978,tibetan_terrier
979,briard
980,pekinese
981,english_setter
982,chow
983,malinois
984,papillon
985,german_shepherd
986,chesapeake_bay_retriever
987,beagle
988,samoyed
989,boxer
990,pomeranian
991,australian_terrier
992,japanese_spaniel
993,bernese_mountain_dog
994,miniature_schnauzer
995,siberian_husky
996,standard_schnauzer
997,maltese_dog
998,italian_greyhound
999,italian_greyhound
1000,airedale
1001,samoyed
1002,welsh_springer_spaniel
1003,briard
1004,cardigan
1005,irish_setter
1006,standard_schnauzer
1007,tibetan_mastiff
1008,sealyham_terrier
1009,dandie_dinmont
1010,dingo
1011,norwich_terrier
1012,pembroke
1013,japanese_spaniel
1014,samoyed
1015,miniature_schnauzer
1016,soft-coated_wheaten_terrier
1017,rhodesian_ridgeback
1018,pug
1019,siberian_husky
1020,shetland_sheepdog
1021,ibizan_hound
1022,blenheim_spaniel
1023,brabancon_griffon
1024,shih-tzu
1025,siberian_husky
1026,norfolk_terrier
1027,bedlington_terrier
1028,cocker_spaniel
1029,norwegian_elkhound
1030,australian_terrier
1031,dingo
1032,malamute
1033,shih-tzu
1034,golden_retriever
1035,cardigan
1036,bloodhound
1037,irish_wolfhound
1038,border_terrier
1039,toy_terrier
1040,bernese_mountain_dog
1041,bernese_mountain_dog
1042,airedale
1043,japanese_spaniel
1044,weimaraner
1045,vizsla
1046,pekinese
1047,malamute
1048,irish_setter
1049,italian_greyhound
1050,west_highland_white_terrier
1051,german_shepherd
1052,japanese_spaniel
1053,dandie_dinmont
1054,maltese_dog
1055,maltese_dog
1056,weimaraner
1057,irish_water_spaniel
1058,west_highland_white_terrier
1059,leonberg
1060,brabancon_griffon
1061,pembroke
1062,standard_poodle
1063,scottish_deerhound
1064,ibizan_hound
1065,kerry_blue_terrier
1066,irish_water_spaniel
1067,bedlington_terrier
1068,chow
1069,groenendael
1070,chow
1071,miniature_pinscher
1072,entlebucher
1073,saint_bernard
1074,bernese_mountain_dog
1075,blenheim_spaniel
1076,pug
1077,lhasa
1078,wire-haired_fox_terrier
1079,papillon
1080,border_terrier
1081,weimaraner
1082,pomeranian
1083,schipperke
1084,chihuahua
1085,papillon
1086,affenpinscher
1087,japanese_spaniel
1088,walker_hound
1089,border_terrier
1090,miniature_pinscher
1091,airedale
1092,whippet
1093,schipperke
1094,weimaraner
1095,welsh_springer_spaniel
1096,mexican_hairless
1097,blenheim_spaniel
1098,collie
1099,dingo
1100,maltese_dog
1101,scottish_deerhound
1102,mexican_hairless
1103,collie
1104,miniature_pinscher
1105,weimaraner
1106,french_bulldog
1107,vizsla
1108,chihuahua
1109,welsh_springer_spaniel
1110,kerry_blue_terrier
1111,rottweiler
1112,groenendael
1113,german_shepherd
1114,giant_schnauzer
1115,pomeranian
1116,ibizan_hound
1117,border_terrier
1118,basenji
1119,kelpie
1120,saint_bernard
1121,silky_terrier
1122,mexican_hairless
1123,curly-coated_retriever
1124,briard
1125,italian_greyhound
1126,entlebucher
1127,silky_terrier
1128,french_bulldog
1129,beagle
1130,affenpinscher
1131,blenheim_spaniel
1132,whippet
1133,doberman
1134,irish_terrier
1135,otterhound
1136,mexican_hairless
1137,cairn
1138,flat-coated_retriever
1139,american_staffordshire_terrier
1140,pekinese
1141,kuvasz
1142,komondor
1143,australian_terrier
1144,rhodesian_ridgeback
1145,great_dane
1146,soft-coated_wheaten_terrier
1147,papillon
1148,giant_schnauzer
1149,keeshond
1150,bloodhound
1151,affenpinscher
1152,pekinese
1153,border_collie
1154,airedale
1155,kuvasz
1156,airedale
1157,greater_swiss_mountain_dog
1158,west_highland_white_terrier
1159,great_pyrenees
1160,basenji
1161,vizsla
1162,afghan_hound
1163,curly-coated_retriever
1164,australian_terrier
1165,curly-coated_retriever
1166,groenendael
1167,golden_retriever
1168,bull_mastiff
1169,newfoundland
1170,cairn
1171,english_setter
1172,german_shepherd
1173,groenendael
1174,cardigan
1175,norwegian_elkhound
1176,doberman
1177,saluki
1178,norwegian_elkhound
1179,cocker_spaniel
1180,border_terrier
1181,briard
1182,bloodhound
1183,bernese_mountain_dog
1184,affenpinscher
1185,doberman
1186,toy_poodle
1187,vizsla
1188,beagle
1189,bedlington_terrier
1190,welsh_springer_spaniel
1191,pekinese
1192,norwich_terrier
1193,sussex_spaniel
1194,tibetan_terrier
1195,bloodhound
1196,shih-tzu
1197,chesapeake_bay_retriever
1198,pembroke
1199,dhole
1200,sussex_spaniel
1201,soft-coated_wheaten_terrier
1202,west_highland_white_terrier
1203,japanese_spaniel
1204,beagle
1205,wire-haired_fox_terrier
1206,groenendael
1207,toy_poodle
1208,lakeland_terrier
1209,border_collie
1210,irish_wolfhound
1211,sealyham_terrier
1212,komondor
1213,pekinese
1214,yorkshire_terrier
1215,welsh_springer_spaniel
1216,bull_mastiff
1217,tibetan_terrier
1218,bouvier_des_flandres
1219,doberman
1220,cairn
1221,tibetan_terrier
1222,miniature_pinscher
1223,lakeland_terrier
1224,dhole
1225,norwich_terrier
1226,greater_swiss_mountain_dog
1227,lhasa
1228,old_english_sheepdog
1229,toy_terrier
1230,irish_terrier
1231,bull_mastiff
1232,english_setter
1233,border_terrier
1234,italian_greyhound
1235,great_pyrenees
1236,pug
1237,miniature_schnauzer
1238,bedlington_terrier
1239,sealyham_terrier
1240,norfolk_terrier
1241,afghan_hound
1242,miniature_poodle
1243,kerry_blue_terrier
1244,mexican_hairless
1245,saint_bernard
1246,great_dane
1247,brabancon_griffon
1248,papillon
1249,briard
1250,tibetan_mastiff
1251,cairn
1252,japanese_spaniel
1253,ibizan_hound
1254,scottish_deerhound
1255,otterhound
1256,norwegian_elkhound
1257,papillon
1258,airedale
1259,newfoundland
1260,gordon_setter
1261,entlebucher
1262,irish_water_spaniel
1263,english_setter
1264,kelpie
1265,toy_terrier
1266,newfoundland
1267,afghan_hound
1268,irish_water_spaniel
1269,pembroke
1270,american_staffordshire_terrier
1271,english_springer
1272,sealyham_terrier
1273,briard
1274,saint_bernard
1275,irish_wolfhound
1276,english_foxhound
1277,kerry_blue_terrier
1278,pug
1279,appenzeller
1280,bernese_mountain_dog
1281,rhodesian_ridgeback
1282,scottish_deerhound
1283,sealyham_terrier
1284,walker_hound
1285,gordon_setter
1286,bedlington_terrier
1287,papillon
1288,miniature_poodle
1289,irish_setter
1290,japanese_spaniel
1291,soft-coated_wheaten_terrier
1292,great_pyrenees
1293,norfolk_terrier
1294,newfoundland
1295,standard_schnauzer
1296,pug
1297,norwich_terrier
1298,bedlington_terrier
1299,miniature_pinscher
1300,scottish_deerhound
1301,dandie_dinmont
1302,dandie_dinmont
1303,miniature_schnauzer
1304,staffordshire_bullterrier
1305,malinois
1306,golden_retriever
1307,shetland_sheepdog
1308,papillon
1309,whippet
1310,silky_terrier
1311,dandie_dinmont
1312,american_staffordshire_terrier
1313,malamute
1314,brittany_spaniel
1315,scotch_terrier
1316,afghan_hound
1317,scotch_terrier
1318,malinois
1319,old_english_sheepdog
1320,airedale
1321,wire-haired_fox_terrier
1322,afghan_hound
1323,papillon
1324,standard_poodle
1325,chow
1326,bedlington_terrier
1327,scottish_deerhound
1328,papillon
1329,french_bulldog
1330,yorkshire_terrier
1331,norfolk_terrier
1332,irish_setter
1333,saluki
1334,scotch_terrier
1335,shetland_sheepdog
1336,shetland_sheepdog
1337,entlebucher
1338,greater_swiss_mountain_dog
1339,silky_terrier
1340,leonberg
1341,bernese_mountain_dog
1342,dandie_dinmont
1343,lakeland_terrier
1344,otterhound
1345,shih-tzu
1346,eskimo_dog
1347,dingo
1348,standard_schnauzer
1349,boxer
1350,chow
1351,lhasa
1352,standard_schnauzer
1353,great_dane
1354,australian_terrier
1355,pembroke
1356,great_pyrenees
1357,brittany_spaniel
1358,border_terrier
1359,french_bulldog
1360,pomeranian
1361,toy_terrier
1362,irish_terrier
1363,yorkshire_terrier
1364,english_setter
1365,great_dane
1366,cardigan
1367,great_dane
1368,silky_terrier
1369,bernese_mountain_dog
1370,keeshond
1371,irish_terrier
1372,norwegian_elkhound
1373,walker_hound
1374,keeshond
1375,norwich_terrier
1376,norwegian_elkhound
1377,vizsla
1378,miniature_poodle
1379,irish_terrier
1380,schipperke
1381,chihuahua
1382,african_hunting_dog
1383,scottish_deerhound
1384,lakeland_terrier
1385,greater_swiss_mountain_dog
1386,miniature_pinscher
1387,african_hunting_dog
1388,borzoi
1389,soft-coated_wheaten_terrier
1390,bernese_mountain_dog
1391,miniature_pinscher
1392,japanese_spaniel
1393,shih-tzu
1394,brittany_spaniel
1395,saluki
1396,english_springer
1397,brittany_spaniel
1398,german_shepherd
1399,chow
1400,irish_setter
1401,border_terrier
1402,kelpie
1403,english_springer
1404,samoyed
1405,japanese_spaniel
1406,yorkshire_terrier
1407,dingo
1408,walker_hound
1409,airedale
1410,bernese_mountain_dog
1411,bluetick
1412,australian_terrier
1413,chow
1414,weimaraner
1415,english_springer
1416,bluetick
1417,pomeranian
1418,sussex_spaniel
1419,doberman
1420,chow
1421,basenji
1422,malamute
1423,american_staffordshire_terrier
1424,brittany_spaniel
1425,bloodhound
1426,boxer
1427,bernese_mountain_dog
1428,kelpie
1429,bloodhound
1430,scottish_deerhound
1431,beagle
1432,siberian_husky
1433,chihuahua
1434,scottish_deerhound
1435,basenji
1436,italian_greyhound
1437,afghan_hound
1438,curly-coated_retriever
1439,maltese_dog
1440,japanese_spaniel
1441,pug
1442,african_hunting_dog
1443,clumber
1444,rottweiler
1445,chihuahua
1446,pug
1447,sussex_spaniel
1448,brabancon_griffon
1449,english_springer
1450,basenji
1451,pug
1452,sealyham_terrier
1453,borzoi
1454,bluetick
1455,malamute
1456,golden_retriever
1457,blenheim_spaniel
1458,keeshond
1459,bernese_mountain_dog
1460,maltese_dog
1461,flat-coated_retriever
1462,basenji
1463,sealyham_terrier
1464,miniature_pinscher
1465,italian_greyhound
1466,papillon
1467,weimaraner
